Username,Text,language,retweet_count,Time,location
Realrezworld,Another Day Another Opportunity    #MahsaAmini  #AlirezaMorshedi  #OpIran,en,0,2022-12-30 04:34:29+00:00,
Paris_withan_A,Please share her name and story. #ShirinMarashi #IranRevoIution2022 #OpIran #FreeIran #MahsaAmini #StopExecutionInIran https://t.co/bxge7Y8tAn,en,1,2022-12-30 04:32:59+00:00,
Paris_withan_A,"Hamid Reza Rouhi, 20 years old, was killed by the IR in Iran 40 days ago. His last post says: “If they disconnect the internet forever then I want my last post to say:      Long Live Women,Long Live Freedom, Long Live Iran.” #iranrevolution2022 #opiran #mahsaamini #HamidrezaRouhi https://t.co/w1MJZIBsoE",en,0,2022-12-30 04:31:13+00:00,
souled_dark,This should be bigger news. #StopExecutionInIran #OpIran #IranRevolution #iran https://t.co/806adYdelj,en,3535,2022-12-30 04:30:59+00:00,
lucidmaryam,"""This is Vida Mohaved, and this photo is from 2017 when Vida took off her headscarf in Tehran. Vida was arrested at the time, the photo went around the world and became a symbol of the Iranian women's movement. Now they've arrested Vida again."" #IranRevolution  #OpIran https://t.co/6S9WdSFhZd",en,180,2022-12-30 04:28:12+00:00,
Seemorgh2022,Yet another crime by a regime who kill young people at will.   Mehrdad Malek (17) was chased by security forces Dec 26th returning home from a farm with his friend. The shooter is named as Sergeant Ali Mahmoudi who killed him with a bullet to the head. #IranRevoIution #OpIran https://t.co/JSFbSJiimf,en,487,2022-12-30 04:26:43+00:00,
Seemorgh2022,"To those who still dare to justify the regime's actions in Iran, inside and outside the country, watch this and shut the hell up!   .  #MahsaAmini   #IranRevoIution   #OpIran https://t.co/tRHQERAiCi",en,2443,2022-12-30 04:26:24+00:00,
Seemorgh2022,Merry Christmas to everyone except  @jabdi and @tparsi    #OpIran #IranRevolution #IranLobby #niac https://t.co/jgIVMXXfUs,en,470,2022-12-30 04:24:34+00:00,
Roxana4change,Well done @Twitter the appeal against execution of #SamanYasin has been upheld. Apparently not enough evidence found to confirm the accusation of “setting a bin on fire &amp; shooting 3 times in the air during anti-govt. protests” which of course he denies. #IranRevoIution #OpIran https://t.co/9PuR34TBR5,en,667,2022-12-30 04:24:32+00:00,
maryGdeVried,"Iran and Afghanistan are in a culture war between their citizens and the tyrannical, hedonistic psychopaths who run their lives.     Idk how else to really put it.    We can support the people or we can support corrupt, evil, lunatics who are starving and slaughtering people. #OpIran",en,773,2022-12-30 04:24:01+00:00,
Roxana4change,Yet another crime by a regime who kill young people at will.   Mehrdad Malek (17) was chased by security forces Dec 26th returning home from a farm with his friend. The shooter is named as Sergeant Ali Mahmoudi who killed him with a bullet to the head. #IranRevoIution #OpIran https://t.co/JSFbSJiimf,en,487,2022-12-30 04:23:21+00:00,
Roxana4change,Hugely significant. The raising of the #shirkhorshid (lion &amp; sun) flag on a main street (#Karaj) last night. Despite brutal crackdowns #IranRevoIution continues unabated. #OpIran #Mahsa_Amini   Apple you’ll need to change this emoji 🇮🇷 on iPhones soon https://t.co/eK6ELumPz7,en,265,2022-12-30 04:23:11+00:00,
Roxana4change,❗️Important clip: words  of RECENTLY DEFECTED IRI’s Ministry Of Intelligence officer says the regime now very fearful and beginning to crack. “If these protests continue the regime is bound to go.” Well done @VICENews getting this out #Mahsa_Amini #OpIran #IranRevoIution https://t.co/kCzYbsLoKb,en,732,2022-12-30 04:22:09+00:00,
MeeRooyam,Breaking down everything from the disgusting manipulation of NIAC and #IranLobby to discussing political sponsors like @FranckenTheo and @YeOne_Rhie plus why I asked @lisamurkowski to be the sponsor of an innocent Iranian protester on death row. #OpIran #IranRevoIution #Iran https://t.co/QkCnN26hGq,en,1226,2022-12-30 04:22:04+00:00,
Roxana4change,"To those who still dare to justify the regime's actions in Iran, inside and outside the country, watch this and shut the hell up!   .  #MahsaAmini   #IranRevoIution   #OpIran https://t.co/tRHQERAiCi",en,2443,2022-12-30 04:21:45+00:00,
NajmehK_,"I wrote about the revolution in Iran.    For more than 43 years, since the beginning of the Islamic Republic, Iranians have been living in fear. But for once, it is no longer the people’s turn to be afraid.  #MahsaAmini #مهسا_امینی #IranRevoIution #OpIran  https://t.co/aD5QtTpxaE",en,40,2022-12-30 04:21:29+00:00,
mflynnIV,First @elonmusk removed #Ukraine country code now the two digit for #Iran is removed. #OpIran #Oprussia   #Mahsa_Aminiمهساامینی #MahsaAminiمهساامینی   #IranRevoIution   #اعتراضات_سراسری   #زن_زندگی_آزادی https://t.co/ZDunSsTxpQ,en,436,2022-12-30 04:19:42+00:00,
zeimaran,"The people of Samiram took chanting to the next level in the 40th ceremony of #Ali Abbasi!   With a speaker, with a leader, with coordination!   The fear is over for a long time   #IranRevoIution2022 #notoexecution #OpIran    .   #mehsaamini https://t.co/jNgUJOl3lI",en,0,2022-12-30 04:16:26+00:00,
56HEXis1wDSx7vo,"As the Black Block collective, it is our statement to our friends in Iran, to the Iranian people.   #OpIran #IranRevoIution2022   #مهسا_امینی https://t.co/lXckzfCL5Q",en,127,2022-12-30 04:15:12+00:00,kurd
nomoreguns1955,This should be bigger news. #StopExecutionInIran #OpIran #IranRevolution #iran https://t.co/806adYdelj,en,3535,2022-12-30 04:11:21+00:00,"California, USA"
Anthony33863812,Yet another crime by a regime who kill young people at will.   Mehrdad Malek (17) was chased by security forces Dec 26th returning home from a farm with his friend. The shooter is named as Sergeant Ali Mahmoudi who killed him with a bullet to the head. #IranRevoIution #OpIran https://t.co/JSFbSJiimf,en,487,2022-12-30 04:10:56+00:00,
DanteNDigitalis,Everyone can #BeFearless    #SingAndSmile  #OpIran   #ArmitaAbbasi   #KhamenieMustGO https://t.co/sLVXHD5owW,en,2,2022-12-30 04:08:48+00:00,Phoebus 
vixtor67,Yet another crime by a regime who kill young people at will.   Mehrdad Malek (17) was chased by security forces Dec 26th returning home from a farm with his friend. The shooter is named as Sergeant Ali Mahmoudi who killed him with a bullet to the head. #IranRevoIution #OpIran https://t.co/JSFbSJiimf,en,487,2022-12-30 04:07:01+00:00,Oklahoma City/Ischia Island
maryGdeVried,Merry Christmas to everyone except  @jabdi and @tparsi    #OpIran #IranRevolution #IranLobby #niac https://t.co/jgIVMXXfUs,en,470,2022-12-30 04:05:28+00:00,
pamnsc,"Lying and deception are the distinctive features of the Islamic regime and its henchmen.  Clearly and transparently, by looking at the emails and communications of NIAC members in the last twenty years… 👇🏻👇🏻👇🏻 #MahsaAmini #OpIran #مهسا_امینی #اعتصابات_سراسری https://t.co/YIiMBl6arx https://t.co/pCDZ9PyifQ",en,3,2022-12-30 04:05:23+00:00,"Here, not on twitters GPS "
KalkiAvatharIn,This should be bigger news. #StopExecutionInIran #OpIran #IranRevolution #iran https://t.co/806adYdelj,en,3535,2022-12-30 04:04:14+00:00,
Chalangar0000,"Mohammed Reza Shah pahlavi was and is the Father of Modern Day IRAN ,like his Father Reza Khan.   #OpIran   #IranRevolution   #longlivetheking   #Shah  #king   #شاه   #جاویدشاه_رمز_پیروزی   #جاویدشاه   #پهلوی   #Pahlavi https://t.co/oLmmIrT8CF",en,1,2022-12-30 04:03:12+00:00,USA
FreeIran_22_,Breaking down everything from the disgusting manipulation of NIAC and #IranLobby to discussing political sponsors like @FranckenTheo and @YeOne_Rhie plus why I asked @lisamurkowski to be the sponsor of an innocent Iranian protester on death row. #OpIran #IranRevoIution #Iran https://t.co/QkCnN26hGq,en,1226,2022-12-30 04:01:05+00:00,
markghasemi,Is just a hurtful comparison!    @cnni @ABC @nytimes @TIME @NBCNews @CBCNews @Newsweek @MSNBC @AP @WSJ @cspan @washingtonpost @chicagotribune    #womenlifefreedom  #IranReveloution2022  #mahsaamini #Oplrani  #opiran #freeiran https://t.co/ONfu5eQemN,en,0,2022-12-30 04:00:45+00:00,
roshananmour,"A video message from the group „ Health Workers for Feminist Revolution in #Iran"" to Iranian authorities and to the protesters in Iran. We demand all political prisoners to be acquitted of all charges immediately! #berlin #IranRevoIution #mahsaami̇ni̇ #opiran  #مهسا_امینی https://t.co/Oh1dIKvCba",en,92,2022-12-30 04:00:07+00:00,
PositiveBehnam,"Many of the protesters of the recent nationwide protests in Iran were kidnapped by the repressive force of the regime of the occupying mullahs of Iran, and there is no trace of them.Nargas Behyari  #نرگس_بهیاری @MonaKAbdi @SteveOsunsami @jakejsullivan   #مهسا_امینی #OpIran‌‌ https://t.co/MR3uXEeDvu",en,19,2022-12-30 03:57:17+00:00,
R_P_MacMurphy,"@n_roettgen I hope your words will be heard, thank you  #OpIran #MahsaAmini",en,0,2022-12-30 03:57:10+00:00,
PositiveBehnam,Fuck Putin! #OpRussia  Fuck Mullahs! #OpIran  Fuck China! #OpChina  Expect us https://t.co/ypD0dxBehC,en,34,2022-12-30 03:57:02+00:00,
hashtag2626,Breaking down everything from the disgusting manipulation of NIAC and #IranLobby to discussing political sponsors like @FranckenTheo and @YeOne_Rhie plus why I asked @lisamurkowski to be the sponsor of an innocent Iranian protester on death row. #OpIran #IranRevoIution #Iran https://t.co/QkCnN26hGq,en,1226,2022-12-30 03:55:48+00:00,Iran💚🤍❤️
Kathy73921688,Stop executions in Iran #iranrevolution #opiran #mahsaamini #womenlifefreedom https://t.co/Q1wCyIrfad,en,2,2022-12-30 03:54:54+00:00,
shekspe,Yet another crime by a regime who kill young people at will.   Mehrdad Malek (17) was chased by security forces Dec 26th returning home from a farm with his friend. The shooter is named as Sergeant Ali Mahmoudi who killed him with a bullet to the head. #IranRevoIution #OpIran https://t.co/JSFbSJiimf,en,487,2022-12-30 03:52:16+00:00,
Gigibagi11,Someone can explain me what Bank Melli do with a record under the Department of Defense (DoD) in US ?    https://t.co/UKw8qRcMEn / 30.2.3.41    IP: 30.2.3.41  Country: United States (US)   ISP: DoD Network Information Center  ASN: AS749    #OpIran https://t.co/qweg2KBD3S,en,93,2022-12-30 03:49:19+00:00,اونجا که دل خوشه
paabemaah,🆘 Young innocent protesters (all in 20s) will be executed by Islamic republic of Iran. Please be their voice and help to avoid crimes against humanity.    #MahsaAmini #EndIranRegime #WomanLifeFreedom #FreeIran #FreeIranPeople  #IranRevolution #IranProtests2022  #OpIran #Anonymous https://t.co/RYqwSFAD63,en,61,2022-12-30 03:47:46+00:00,"London, England"
LindaIr83064164,"""This is Vida Mohaved, and this photo is from 2017 when Vida took off her headscarf in Tehran. Vida was arrested at the time, the photo went around the world and became a symbol of the Iranian women's movement. Now they've arrested Vida again."" #IranRevolution  #OpIran https://t.co/6S9WdSFhZd",en,180,2022-12-30 03:41:18+00:00,
studentmum36,This should be bigger news. #StopExecutionInIran #OpIran #IranRevolution #iran https://t.co/806adYdelj,en,3535,2022-12-30 03:39:11+00:00,
th343r043ch,"We are #Anonymous. We are Legion. We do not forgive. We do not forget. Expect us! #OpIran 🇮🇷    Azadi Tower, Tehran, Iran. https://t.co/NQq6aWKoFG",en,5613,2022-12-30 03:38:35+00:00,Twitter
FairyM12,Breaking down everything from the disgusting manipulation of NIAC and #IranLobby to discussing political sponsors like @FranckenTheo and @YeOne_Rhie plus why I asked @lisamurkowski to be the sponsor of an innocent Iranian protester on death row. #OpIran #IranRevoIution #Iran https://t.co/QkCnN26hGq,en,1226,2022-12-30 03:38:06+00:00,
baraye_mahsaaaa,Well done @Twitter the appeal against execution of #SamanYasin has been upheld. Apparently not enough evidence found to confirm the accusation of “setting a bin on fire &amp; shooting 3 times in the air during anti-govt. protests” which of course he denies. #IranRevoIution #OpIran https://t.co/9PuR34TBR5,en,667,2022-12-30 03:37:15+00:00,
YourAnonRiots,"#Iran - Virtual Education Management Website, Ashura Martyrs International Foundation, Vice Chancellor of Education of Iran. 🏴‍☠️ PWND/Hacked    🔗 https://t.co/kQrBPwwqZ3    🔗 https://t.co/vSt9KQYeLl    #MahsaAmini 💇‍♀️ #FreeIran ✌️ #OpIran 🇮🇷 #Anonymiss 🎭 #Anonymous #IranRevolution 🏴 https://t.co/eNoMP0Px76",en,129,2022-12-30 03:37:03+00:00,Digital Activist 
YourAnonRiots,🆘 Young innocent protesters (all in 20s) will be executed by Islamic republic of Iran. Please be their voice and help to avoid crimes against humanity.    #MahsaAmini #EndIranRegime #WomanLifeFreedom #FreeIran #FreeIranPeople  #IranRevolution #IranProtests2022  #OpIran #Anonymous https://t.co/RYqwSFAD63,en,61,2022-12-30 03:36:52+00:00,Digital Activist 
baraye_mahsaaaa,Hugely significant. The raising of the #shirkhorshid (lion &amp; sun) flag on a main street (#Karaj) last night. Despite brutal crackdowns #IranRevoIution continues unabated. #OpIran #Mahsa_Amini   Apple you’ll need to change this emoji 🇮🇷 on iPhones soon https://t.co/eK6ELumPz7,en,265,2022-12-30 03:36:30+00:00,
baraye_mahsaaaa,❗️Important clip: words  of RECENTLY DEFECTED IRI’s Ministry Of Intelligence officer says the regime now very fearful and beginning to crack. “If these protests continue the regime is bound to go.” Well done @VICENews getting this out #Mahsa_Amini #OpIran #IranRevoIution https://t.co/kCzYbsLoKb,en,732,2022-12-30 03:36:27+00:00,
baraye_mahsaaaa,"To those who still dare to justify the regime's actions in Iran, inside and outside the country, watch this and shut the hell up!   .  #MahsaAmini   #IranRevoIution   #OpIran https://t.co/tRHQERAiCi",en,2443,2022-12-30 03:36:25+00:00,
baraye_mahsaaaa,Yet another crime by a regime who kill young people at will.   Mehrdad Malek (17) was chased by security forces Dec 26th returning home from a farm with his friend. The shooter is named as Sergeant Ali Mahmoudi who killed him with a bullet to the head. #IranRevoIution #OpIran https://t.co/JSFbSJiimf,en,487,2022-12-30 03:36:23+00:00,
INgholami,This should be bigger news. #StopExecutionInIran #OpIran #IranRevolution #iran https://t.co/806adYdelj,en,3535,2022-12-30 03:35:15+00:00,
IzodKev,Yet another crime by a regime who kill young people at will.   Mehrdad Malek (17) was chased by security forces Dec 26th returning home from a farm with his friend. The shooter is named as Sergeant Ali Mahmoudi who killed him with a bullet to the head. #IranRevoIution #OpIran https://t.co/JSFbSJiimf,en,487,2022-12-30 03:34:11+00:00,
Ebi33192111,"5-Their main purpose is to keep people stunned, making them sitting down by the deceptive media's contents as if a big or serious change is taking place in there.  LET’S SIMPLIFY IT. IF YOU WANT TO GET RID OF MULLAHS, GIVE PEOPLE WEAPON TO DEFEND THEMSELVES  #MahsaAmini #OpIran",en,1,2022-12-30 03:31:28+00:00,
Ebi33192111,Iran Islamic regime   #OpIran https://t.co/NXoDDMquKQ,en,0,2022-12-30 03:31:17+00:00,
lemomade24,Yet another crime by a regime who kill young people at will.   Mehrdad Malek (17) was chased by security forces Dec 26th returning home from a farm with his friend. The shooter is named as Sergeant Ali Mahmoudi who killed him with a bullet to the head. #IranRevoIution #OpIran https://t.co/JSFbSJiimf,en,487,2022-12-30 03:30:26+00:00,
Knight5123,Yet another crime by a regime who kill young people at will.   Mehrdad Malek (17) was chased by security forces Dec 26th returning home from a farm with his friend. The shooter is named as Sergeant Ali Mahmoudi who killed him with a bullet to the head. #IranRevoIution #OpIran https://t.co/JSFbSJiimf,en,487,2022-12-30 03:28:15+00:00,
Ebi33192111,@Khamenei_m @khamenei_ir Your crimes against humanity will not be forgotten and your reign in power will be short-lived.    We are anonymous.  We are legion.  We do not forgive.  We do not forget.  Expect us.    #OpIran  #IranRevolution    #IranianRevolution https://t.co/rIEYgND6FW,en,4,2022-12-30 03:27:48+00:00,
Ebi33192111,❗️Important clip: words  of RECENTLY DEFECTED IRI’s Ministry Of Intelligence officer says the regime now very fearful and beginning to crack. “If these protests continue the regime is bound to go.” Well done @VICENews getting this out #Mahsa_Amini #OpIran #IranRevoIution https://t.co/kCzYbsLoKb,en,732,2022-12-30 03:27:39+00:00,
Ebi33192111,"❗️#Azerbaijani national activist living in #Tabriz, #SouthAzerbaijan, Farhad Pakrouh has been sentenced to 4 months in prison for ""propaganda against the #Iranian regime"".  Farhad is also banned from leaving #Iran for 2 years, and his cell phone will be confiscated.    #OpIran https://t.co/eucaM4Svyw",en,7,2022-12-30 03:27:23+00:00,
Ebi33192111,"A video message from the group „ Health Workers for Feminist Revolution in #Iran"" to Iranian authorities and to the protesters in Iran. We demand all political prisoners to be acquitted of all charges immediately! #berlin #IranRevoIution #mahsaami̇ni̇ #opiran  #مهسا_امینی https://t.co/Oh1dIKvCba",en,92,2022-12-30 03:27:17+00:00,
Ebi33192111,Someone can explain me what Bank Melli do with a record under the Department of Defense (DoD) in US ?    https://t.co/UKw8qRcMEn / 30.2.3.41    IP: 30.2.3.41  Country: United States (US)   ISP: DoD Network Information Center  ASN: AS749    #OpIran https://t.co/qweg2KBD3S,en,93,2022-12-30 03:27:03+00:00,
Ebi33192111,"As the Black Block collective, it is our statement to our friends in Iran, to the Iranian people.   #OpIran #IranRevoIution2022   #مهسا_امینی https://t.co/lXckzfCL5Q",en,127,2022-12-30 03:26:55+00:00,
Ebi33192111,"To those who still dare to justify the regime's actions in Iran, inside and outside the country, watch this and shut the hell up!   .  #MahsaAmini   #IranRevoIution   #OpIran https://t.co/tRHQERAiCi",en,2443,2022-12-30 03:26:43+00:00,
Ebi33192111,Yet another crime by a regime who kill young people at will.   Mehrdad Malek (17) was chased by security forces Dec 26th returning home from a farm with his friend. The shooter is named as Sergeant Ali Mahmoudi who killed him with a bullet to the head. #IranRevoIution #OpIran https://t.co/JSFbSJiimf,en,487,2022-12-30 03:25:09+00:00,
RezaSolAudio,"5-Their main purpose is to keep people stunned, making them sitting down by the deceptive media's contents as if a big or serious change is taking place in there.  LET’S SIMPLIFY IT. IF YOU WANT TO GET RID OF MULLAHS, GIVE PEOPLE WEAPON TO DEFEND THEMSELVES  #MahsaAmini #OpIran",en,1,2022-12-30 03:23:57+00:00,"Houston,TX"
DeliberatorRec1,Yet another crime by a regime who kill young people at will.   Mehrdad Malek (17) was chased by security forces Dec 26th returning home from a farm with his friend. The shooter is named as Sergeant Ali Mahmoudi who killed him with a bullet to the head. #IranRevoIution #OpIran https://t.co/JSFbSJiimf,en,487,2022-12-30 03:23:40+00:00,
kostheim28,@Khamenei_m @khamenei_ir Your crimes against humanity will not be forgotten and your reign in power will be short-lived.    We are anonymous.  We are legion.  We do not forgive.  We do not forget.  Expect us.    #OpIran  #IranRevolution    #IranianRevolution https://t.co/rIEYgND6FW,en,4,2022-12-30 03:21:24+00:00,tehran
YourAnonRiots,"As the Black Block collective, it is our statement to our friends in Iran, to the Iranian people.   #OpIran #IranRevoIution2022   #مهسا_امینی https://t.co/lXckzfCL5Q",en,127,2022-12-30 03:19:43+00:00,Digital Activist 
SepidehKNGH,Yet another crime by a regime who kill young people at will.   Mehrdad Malek (17) was chased by security forces Dec 26th returning home from a farm with his friend. The shooter is named as Sergeant Ali Mahmoudi who killed him with a bullet to the head. #IranRevoIution #OpIran https://t.co/JSFbSJiimf,en,487,2022-12-30 03:16:14+00:00,
error73f,Someone can explain me what Bank Melli do with a record under the Department of Defense (DoD) in US ?    https://t.co/UKw8qRcMEn / 30.2.3.41    IP: 30.2.3.41  Country: United States (US)   ISP: DoD Network Information Center  ASN: AS749    #OpIran https://t.co/qweg2KBD3S,en,93,2022-12-30 03:15:56+00:00,کردستان 
ArminSalek,❗️Important clip: words  of RECENTLY DEFECTED IRI’s Ministry Of Intelligence officer says the regime now very fearful and beginning to crack. “If these protests continue the regime is bound to go.” Well done @VICENews getting this out #Mahsa_Amini #OpIran #IranRevoIution https://t.co/kCzYbsLoKb,en,732,2022-12-30 03:15:52+00:00,Austin
Springg_rainn,❗️Important clip: words  of RECENTLY DEFECTED IRI’s Ministry Of Intelligence officer says the regime now very fearful and beginning to crack. “If these protests continue the regime is bound to go.” Well done @VICENews getting this out #Mahsa_Amini #OpIran #IranRevoIution https://t.co/kCzYbsLoKb,en,732,2022-12-30 03:15:31+00:00,
YourAnonRiots,"For Woman, Life, Freedom    29 December  9:00 am Tehran Time  #OpIran     🎯  https://t.co/3QTG6hN3E6",en,27,2022-12-30 03:14:53+00:00,Digital Activist 
WhyteTara,"Hundreds dead, thousands imprisoned. #OpIran #IranRevoIution continues. #MahsaAmini https://t.co/5DPbIamiDU",en,9,2022-12-30 03:11:55+00:00,Universal 
Mohamma89449362,Someone can explain me what Bank Melli do with a record under the Department of Defense (DoD) in US ?    https://t.co/UKw8qRcMEn / 30.2.3.41    IP: 30.2.3.41  Country: United States (US)   ISP: DoD Network Information Center  ASN: AS749    #OpIran https://t.co/qweg2KBD3S,en,93,2022-12-30 03:06:42+00:00,
History_Justice,"Hundreds dead, thousands imprisoned. #OpIran #IranRevoIution continues. #MahsaAmini https://t.co/5DPbIamiDU",en,9,2022-12-30 03:05:31+00:00,North America
for_freedom1ve,Someone can explain me what Bank Melli do with a record under the Department of Defense (DoD) in US ?    https://t.co/UKw8qRcMEn / 30.2.3.41    IP: 30.2.3.41  Country: United States (US)   ISP: DoD Network Information Center  ASN: AS749    #OpIran https://t.co/qweg2KBD3S,en,93,2022-12-30 03:03:15+00:00,
kerrisonpunch,Yet another crime by a regime who kill young people at will.   Mehrdad Malek (17) was chased by security forces Dec 26th returning home from a farm with his friend. The shooter is named as Sergeant Ali Mahmoudi who killed him with a bullet to the head. #IranRevoIution #OpIran https://t.co/JSFbSJiimf,en,487,2022-12-30 03:02:59+00:00,
FH668724,@F_karamizand @Am74825192 #MahsaAmini #OpIran #مهسا_امینی #اعتصابات_سراسری #نیکا_شاکرمی #زن_زندگی_آزادی #سارینا_اسماعیل_زاده FREE IRAN 💚🤍❤️🌱🤞🏻💪🏻,en,0,2022-12-30 03:02:21+00:00,
FH668724,@james_bidin #MahsaAmini #OpIran #مهسا_امینی #اعتصابات_سراسری #نیکا_شاکرمی #زن_زندگی_آزادی #سارینا_اسماعیل_زاده FREE IRAN 💚🤍❤️🌱🤞🏻💪🏻,en,0,2022-12-30 03:01:44+00:00,
LeeHolly81,"I wrote about the revolution in Iran.    For more than 43 years, since the beginning of the Islamic Republic, Iranians have been living in fear. But for once, it is no longer the people’s turn to be afraid.  #MahsaAmini #مهسا_امینی #IranRevoIution #OpIran  https://t.co/aD5QtTpxaE",en,40,2022-12-30 03:01:26+00:00,"Minnesota, USA"
FH668724,@esmaeils1169 #MahsaAmini #OpIran #مهسا_امینی #اعتصابات_سراسری #نیکا_شاکرمی #زن_زندگی_آزادی #سارینا_اسماعیل_زاده FREE IRAN 💚🤍❤️🌱🤞🏻💪🏻,en,0,2022-12-30 03:01:06+00:00,
BiDinBabak,Yet another crime by a regime who kill young people at will.   Mehrdad Malek (17) was chased by security forces Dec 26th returning home from a farm with his friend. The shooter is named as Sergeant Ali Mahmoudi who killed him with a bullet to the head. #IranRevoIution #OpIran https://t.co/JSFbSJiimf,en,487,2022-12-30 03:00:58+00:00,
FH668724,@1Herculepoirot @Am74825192 #MahsaAmini #OpIran #مهسا_امینی #اعتصابات_سراسری #نیکا_شاکرمی #زن_زندگی_آزادی #سارینا_اسماعیل_زاده FREE IRAN 💚🤍❤️🌱🤞🏻💪🏻,en,0,2022-12-30 02:59:55+00:00,
Nelipis,"""This is Vida Mohaved, and this photo is from 2017 when Vida took off her headscarf in Tehran. Vida was arrested at the time, the photo went around the world and became a symbol of the Iranian women's movement. Now they've arrested Vida again."" #IranRevolution  #OpIran https://t.co/6S9WdSFhZd",en,180,2022-12-30 02:58:36+00:00,AUS
MehdiAfiatpour,Yet another crime by a regime who kill young people at will.   Mehrdad Malek (17) was chased by security forces Dec 26th returning home from a farm with his friend. The shooter is named as Sergeant Ali Mahmoudi who killed him with a bullet to the head. #IranRevoIution #OpIran https://t.co/JSFbSJiimf,en,487,2022-12-30 02:58:27+00:00,
Candy8030,"Hundreds dead, thousands imprisoned. #OpIran #IranRevoIution continues. #MahsaAmini https://t.co/5DPbIamiDU",en,9,2022-12-30 02:58:03+00:00,"Michigan, USA"
FH668724,@seyedmohammadww #MahsaAmini #OpIran #مهسا_امینی #اعتصابات_سراسری #نیکا_شاکرمی #زن_زندگی_آزادی #سارینا_اسماعیل_زاده FREE IRAN 💚🤍❤️🌱🤞🏻💪🏻,en,0,2022-12-30 02:56:10+00:00,
Ranger432776,Someone can explain me what Bank Melli do with a record under the Department of Defense (DoD) in US ?    https://t.co/UKw8qRcMEn / 30.2.3.41    IP: 30.2.3.41  Country: United States (US)   ISP: DoD Network Information Center  ASN: AS749    #OpIran https://t.co/qweg2KBD3S,en,93,2022-12-30 02:49:17+00:00,
lifesajoke85,Hugely significant. The raising of the #shirkhorshid (lion &amp; sun) flag on a main street (#Karaj) last night. Despite brutal crackdowns #IranRevoIution continues unabated. #OpIran #Mahsa_Amini   Apple you’ll need to change this emoji 🇮🇷 on iPhones soon https://t.co/eK6ELumPz7,en,265,2022-12-30 02:48:55+00:00,"Milwaukee, WI"
BabyMolch1,"For Kian Pirfalak, a 9-year-old boy who was killed by the child-killing forces of the Islamic Republic.  In this photo, he took a selfie with Dragonfruit in a grocery store.   He wanted to taste it one day…    #کیان_پیرفلک     #مهسا_امینی #OpIran #اعتصابات_سراسری https://t.co/qK2Q4pOv7h",en,6,2022-12-30 02:48:06+00:00,
VegasVisions,"Hundreds dead, thousands imprisoned. #OpIran #IranRevoIution continues. #MahsaAmini https://t.co/5DPbIamiDU",en,9,2022-12-30 02:47:33+00:00,Lost In The Oregon Woods
shwanko1,Yet another crime by a regime who kill young people at will.   Mehrdad Malek (17) was chased by security forces Dec 26th returning home from a farm with his friend. The shooter is named as Sergeant Ali Mahmoudi who killed him with a bullet to the head. #IranRevoIution #OpIran https://t.co/JSFbSJiimf,en,487,2022-12-30 02:45:57+00:00,
HarsonoTedy,Someone can explain me what Bank Melli do with a record under the Department of Defense (DoD) in US ?    https://t.co/UKw8qRcMEn / 30.2.3.41    IP: 30.2.3.41  Country: United States (US)   ISP: DoD Network Information Center  ASN: AS749    #OpIran https://t.co/qweg2KBD3S,en,93,2022-12-30 02:45:35+00:00,
CblumChris,"#MohammadMoradi, an Iranian student living in France, drowned himself in the Rhône river for calling attention to the Iranian regime's oppression, and urging Western governments for greater action  #OpIran https://t.co/7Ml1u1mjQZ",en,5,2022-12-30 02:44:48+00:00,"Tennessee, USA"
Pridefc4life,https://t.co/jm7ZBe8szF Services has been taken down.  #OpIran #Anonymous #Masha_amini   Fuck you  Goverment ! #IranRevoIution     Report &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; https://t.co/yQhulTOd27 https://t.co/1pXKsILJm6,en,4,2022-12-30 02:43:57+00:00,
Dani_Ap98,"As the Black Block collective, it is our statement to our friends in Iran, to the Iranian people.   #OpIran #IranRevoIution2022   #مهسا_امینی https://t.co/lXckzfCL5Q",en,127,2022-12-30 02:43:54+00:00,درحال حرکت به ازادی
Forfree78384008,"❗️#Azerbaijani national activist living in #Tabriz, #SouthAzerbaijan, Farhad Pakrouh has been sentenced to 4 months in prison for ""propaganda against the #Iranian regime"".  Farhad is also banned from leaving #Iran for 2 years, and his cell phone will be confiscated.    #OpIran https://t.co/eucaM4Svyw",en,7,2022-12-30 02:41:35+00:00,
Forfree78384008,Iran's President Ebrahim Raisi has received a blue tick on Instagram while filtering it inside the country &amp; denying millions of Iranians access to it.     Instagram was among the very few social media sites not banned inside Iran. Authorities blocked it amid protests.     #opiran https://t.co/7EMoIzKtiD,en,40,2022-12-30 02:41:19+00:00,
bella2h,This should be bigger news. #StopExecutionInIran #OpIran #IranRevolution #iran https://t.co/806adYdelj,en,3535,2022-12-30 02:40:07+00:00,"South East, England"
at0120at,@Khamenei_m @khamenei_ir Your crimes against humanity will not be forgotten and your reign in power will be short-lived.    We are anonymous.  We are legion.  We do not forgive.  We do not forget.  Expect us.    #OpIran  #IranRevolution    #IranianRevolution https://t.co/rIEYgND6FW,en,4,2022-12-30 02:39:53+00:00,Planet Erde 🌎 
